Level,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,Module Name,,,,,,,,
33,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
34,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
35,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
36,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
37,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
38,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
39,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
40,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
18,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
19,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
20,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
23,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
24,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
25,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
26,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
27,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
22,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
33,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
21,[crypt32.dll],2,0,0.01,0,crypt32.dll,,,,,,,,
22,[wintrust.dll],2,0,0.01,0,wintrust.dll,,,,,,,,
23,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
29,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
30,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
31,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
32,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
20,[nvldumd.dll],2,0,0.01,0,nvldumd.dll,,,,,,,,
21,[nvldumd.dll],2,0,0.01,0,nvldumd.dll,,,,,,,,
22,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
23,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
33,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
27,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
22,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
23,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
24,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
25,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
29,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
30,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
33,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
34,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
35,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
37,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
37,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
38,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
26,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
27,[win32u.dll],2,0,0.01,0,win32u.dll,,,,,,,,
28,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
29,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
30,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
33,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
34,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
35,[wow64win.dll],2,0,0.01,0,wow64win.dll,,,,,,,,
36,[wow64win.dll],2,2,0.01,0.01,wow64win.dll,,,,,,,,
26,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
27,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
28,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
29,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
30,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
31,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
32,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
33,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
30,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
30,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
31,[nvd3dum.dll],2,1,0.01,0.01,nvd3dum.dll,,,,,,,,
24,[win32u.dll],2,0,0.01,0,win32u.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64win.dll],2,0,0.01,0,wow64win.dll,,,,,,,,
33,[wow64win.dll],2,2,0.01,0.01,wow64win.dll,,,,,,,,
23,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
24,[gdi32.dll],2,0,0.01,0,gdi32.dll,,,,,,,,
25,[win32u.dll],2,0,0.01,0,win32u.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
29,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
32,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
33,[wow64win.dll],2,0,0.01,0,wow64win.dll,,,,,,,,
34,[wow64win.dll],2,2,0.01,0.01,wow64win.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
29,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
32,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
33,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
34,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
30,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
33,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
18,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
19,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
20,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
22,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
23,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
24,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
25,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
26,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
27,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
16,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
17,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
18,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
19,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
20,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
21,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
22,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
23,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
24,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
25,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
20,[ntdll.dll],2,1,0.01,0.01,ntdll.dll,,,,,,,,
21,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
22,[gdi32.dll],2,0,0.01,0,gdi32.dll,,,,,,,,
23,[win32u.dll],2,0,0.01,0,win32u.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
30,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64win.dll],2,0,0.01,0,wow64win.dll,,,,,,,,
32,[wow64win.dll],2,2,0.01,0.01,wow64win.dll,,,,,,,,
19,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
20,[win32u.dll],2,0,0.01,0,win32u.dll,,,,,,,,
21,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
23,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
24,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
25,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
26,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
27,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64win.dll],2,0,0.01,0,wow64win.dll,,,,,,,,
29,[wow64win.dll],2,2,0.01,0.01,wow64win.dll,,,,,,,,
17,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
14,[d3d9.dll],2,0,0.01,0,d3d9.dll,,,,,,,,
15,[win32u.dll],2,0,0.01,0,win32u.dll,,,,,,,,
16,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
17,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
18,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
19,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
20,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
21,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
22,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
23,[wow64win.dll],2,0,0.01,0,wow64win.dll,,,,,,,,
24,[wow64win.dll],2,2,0.01,0.01,wow64win.dll,,,,,,,,
21,[nvd3dum.dll],2,0,0.01,0,nvd3dum.dll,,,,,,,,
22,[nvd3dum.dll],2,1,0.01,0.01,nvd3dum.dll,,,,,,,,
20,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
23,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
30,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
18,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
19,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
20,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
25,[D3DCompiler_47.dll],2,0,0.01,0,D3DCompiler_47.dll,,,,,,,,
26,[D3DCompiler_47.dll],2,0,0.01,0,D3DCompiler_47.dll,,,,,,,,
27,[D3DCompiler_47.dll],2,1,0.01,0.01,D3DCompiler_47.dll,,,,,,,,
17,[KernelBase.dll],2,0,0.01,0,KernelBase.dll,,,,,,,,
4,[user32.dll],2,0,0.01,0,user32.dll,,,,,,,,
5,[win32u.dll],2,0,0.01,0,win32u.dll,,,,,,,,
6,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
7,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
8,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
9,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
10,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
11,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
12,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
13,[wow64win.dll],2,0,0.01,0,wow64win.dll,,,,,,,,
14,[wow64win.dll],2,2,0.01,0.01,wow64win.dll,,,,,,,,
15,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
16,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
17,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
18,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
19,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
20,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
21,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
22,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
23,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
24,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
25,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
26,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
15,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
16,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
17,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
18,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
19,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
20,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
21,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
22,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
23,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
24,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
10,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
11,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
12,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
13,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
14,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
15,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
16,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
17,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
18,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
19,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
20,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
21,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
22,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
8,[MMDevAPI.dll],2,0,0.01,0,MMDevAPI.dll,,,,,,,,
9,[AudioSes.dll],2,0,0.01,0,AudioSes.dll,,,,,,,,
10,[AudioSes.dll],2,0,0.01,0,AudioSes.dll,,,,,,,,
11,[MMDevAPI.dll],2,0,0.01,0,MMDevAPI.dll,,,,,,,,
12,[MMDevAPI.dll],2,0,0.01,0,MMDevAPI.dll,,,,,,,,
13,[MMDevAPI.dll],2,0,0.01,0,MMDevAPI.dll,,,,,,,,
14,[MMDevAPI.dll],2,0,0.01,0,MMDevAPI.dll,,,,,,,,
15,[MMDevAPI.dll],2,0,0.01,0,MMDevAPI.dll,,,,,,,,
16,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
17,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
18,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
19,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
20,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
23,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
24,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
25,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
26,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
27,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
28,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
6,[AudioSes.dll],2,0,0.01,0,AudioSes.dll,,,,,,,,
7,[AudioSes.dll],2,0,0.01,0,AudioSes.dll,,,,,,,,
8,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
9,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
10,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
11,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
12,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
13,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
14,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
15,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
16,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
17,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
18,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
19,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
20,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
18,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
19,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
20,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
21,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
22,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
23,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
24,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
25,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
26,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
27,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
20,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
21,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
22,[rpcrt4.dll],2,0,0.01,0,rpcrt4.dll,,,,,,,,
23,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
24,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
25,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
26,[ntdll.dll],2,0,0.01,0,ntdll.dll,,,,,,,,
27,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
28,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
29,[wow64cpu.dll],2,0,0.01,0,wow64cpu.dll,,,,,,,,
30,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
31,[wow64.dll],2,0,0.01,0,wow64.dll,,,,,,,,
32,[ntdll.dll],2,2,0.01,0.01,ntdll.dll,,,,,,,,
